[19/Nov/2024 19:15:48] {'latitude': 0, 'longitude': 0, 'altitude': -0.1, 'pressure': 99961.8, 'x_rotation': -1, 'y_rotation': 2, 'z_rotation': -34, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:36] {'latitude': 0, 'longitude': 0, 'altitude': -0.4, 'pressure': 99965.4, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:37] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99966.8, 'x_rotation': -1, 'y_rotation': 2, 'z_rotation': -34, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:37] {'latitude': 0, 'longitude': 0, 'altitude': -0.4, 'pressure': 999, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:16:38] {'latitude': 0, 'longitude': 0, 'altitude': -0.4, 'pressure': 99964.7, 'x_rotation': -1, 'y_rotation': 2, 'z_rotation': -34, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:38] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99966.2, 'x_rotation': -1, 'y_rotation': 2, 'z_rotation': -34, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:39] {'latitude': 0, 'longitude': 0, 'altitude': -0.4, 'pressure': 99964.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:39] {'latitude': 0, 'longitude': 0, 'altitude': -0.4, 'pressure': 99965.5, 'x_rotation': -1, 'y_rotation': 2, 'z_rotation': -35, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:16:40] {'latitude': 0, 'longitude': 0, 'altitude': -0.4, 'pressure': 99966.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:40] {'latitude': 0, 'longitude': 0, 'altitude': -0.4, 'pressure': 99965.5, 'x_rotation': -1, 'y_rotation': 2, 'z_rotation': -34, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:41] {'latitude': 0, 'longitude': 0, 'altitude': -0.4, 'pressure': 99965.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:41] {'latitude': 0, 'longitude': 0, 'altitude': -0.3, 'pressure': 99963.5, 'x_rotation': -1, 'y_rotation': 2, 'z_rotation': -34, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:42] {'latitude': 0, 'longitude': 0, 'altitude': -0.4, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:16:42] {'latitude': 0, 'longitude': 0, 'altitude': -0.4, 'pressure': 99965, 'x_rotation': -1, 'y_rotation': 2, 'z_rotation': -34, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:43] {'latitude': 0, 'longitude': 0, 'altitude': -0.3, 'pressure': 99964.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:43] {'latitude': 0, 'longitude': 0, 'altitude': -0.4, 'pressure': 99964.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -35, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:44] {'latitude': 0, 'longitude': 0, 'altitude': -0.3, 'pressure': 99963.6, 'x_rotation': -1, 'y_rotation': 2, 'z_rotation': -34, 'temperature': 22.3, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:16:44] {'latitude': 0, 'longitude': 0, 'altitude': -0.3, 'pressure': 99963.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:45] {'latitude': 0, 'longitude': 0, 'altitude': -0.3, 'pressure': 99964.3, 'x_rotation': -1, 'y_rotation': 2, 'z_rotation': -34, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:45] {'latitude': 0, 'longitude': 0, 'altitude': -0.1, 'pressure': 99962.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:46] {'latitude': 0, 'longitude': 0, 'altitude': -0.1, 'pressure': 99961.5, 'x_rotation': -1, 'y_rotation': 2, 'z_rotation': -34, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:46] {'latitude': 0, 'longitude': 0, 'altitude': 0, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:16:47] {'latitude': 0, 'longitude': 0, 'altitude': -0.1, 'pressure': 99961.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:47] {'latitude': 0, 'longitude': 0, 'altitude': -0.2, 'pressure': 99962.3, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:48] {'latitude': 0, 'longitude': 0, 'altitude': -0.3, 'pressure': 99963.7, 'x_rotation': -1, 'y_rotation': 2, 'z_rotation': -34, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:48] {'latitude': 0, 'longitude': 0, 'altitude': -0.2, 'pressure': 99963, 'x_rotation': -1, 'y_rotation': 2, 'z_rotation': -34, 'temperature': 2, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:16:49] {'latitude': 0, 'longitude': 0, 'altitude': -0.3, 'pressure': 99964.4, 'x_rotation': -1, 'y_rotation': 2, 'z_rotation': -34, 'temperature': 22.3, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:49] {'latitude': 0, 'longitude': 0, 'altitude': -0.3, 'pressure': 99963.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:50] {'latitude': 0, 'longitude': 0, 'altitude': -0.2, 'pressure': 99962.4, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:50] {'latitude': 0, 'longitude': 0, 'altitude': -0.2, 'pressure': 99962.4, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -35, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:51] {'latitude': 0, 'longitude': 0, 'altitude': None, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:16:51] {'latitude': 0, 'longitude': 0, 'altitude': -0.2, 'pressure': 99963.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:52] {'latitude': 0, 'longitude': 0, 'altitude': -0.2, 'pressure': 99962.4, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:52] {'latitude': 0, 'longitude': 0, 'altitude': -0.3, 'pressure': 99964.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:53] {'latitude': 0, 'longitude': 0, 'altitude': -0.3, 'pressure': 99963.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:16:53] {'latitude': 0, 'longitude': 0, 'altitude': -0.3, 'pressure': 99963.9, 'x_rotation': 2, 'y_rotation': 0, 'z_rotation': -33, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:54] {'latitude': 0, 'longitude': 0, 'altitude': -0.2, 'pressure': 99963.2, 'x_rotation': -12, 'y_rotation': -16, 'z_rotation': -38, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:54] {'latitude': 0, 'longitude': 0, 'altitude': -0.1, 'pressure': 99961.8, 'x_rotation': -19, 'y_rotation': -23, 'z_rotation': -20, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:55] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99959.8, 'x_rotation': -25, 'y_rotation': -17, 'z_rotation': -8, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:55] {'latitude': 0, 'longitude': None, 'altitude': None, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:16:56] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99957.8, 'x_rotation': -32, 'y_rotation': -9, 'z_rotation': -8, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:56] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99958.6, 'x_rotation': -31, 'y_rotation': -11, 'z_rotation': -7, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:57] {'latitude': 0, 'longitude': 0, 'altitude': 0, 'pressure': 99959.9, 'x_rotation': -5, 'y_rotation': -11, 'z_rotation': -16, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:58] {'latitude': 0, 'longitude': 0, 'altitude': -0.2, 'pressure': 99962.6, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:16:58] {'latitude': 0, 'longitude': 0, 'altitude': -0.4, 'pressure': 99965.4, 'x_rotation': -2, 'y_rotation': 7, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:59] {'latitude': 0, 'longitude': 0, 'altitude': -0.4, 'pressure': 99964, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:16:59] {'latitude': 0, 'longitude': 0, 'altitude': -0.2, 'pressure': 99963.3, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:00] {'latitude': 0, 'longitude': 0, 'altitude': -0.2, 'pressure': 99963.4, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:00] {'latitude': 0, 'longitude': 0, 'altitude': -0.2, 'pressure': 99962.7, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:01] {'latitude': 0, 'longitude': 0, 'altitude': -0.1, 'pressure': 99962, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:01] {'latitude': 0, 'longitude': 0, 'altitude': -0.3, 'pressure': 99963.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:02] {'latitude': 0, 'longitude': 0, 'altitude': -0.2, 'pressure': 99962.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:02] {'latitude': 0, 'longitude': 0, 'altitude': -0.3, 'pressure': 99963, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:17:03] {'latitude': 0, 'longitude': 0, 'altitude': -0.4, 'pressure': 99964.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:03] {'latitude': 0, 'longitude': 0, 'altitude': -0.3, 'pressure': 99963.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:04] {'latitude': 0, 'longitude': 0, 'altitude': -0.3, 'pressure': 99964.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:04] {'latitude': 0, 'longitude': 0, 'altitude': -0.3, 'pressure': 99964.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': None}
[19/Nov/2024 19:17:05] {'latitude': 0, 'longitude': 0, 'altitude': -0.3, 'pressure': 99963.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:05] {'latitude': 0, 'longitude': 0, 'altitude': -0.1, 'pressure': 99961.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:06] {'latitude': 0, 'longitude': 0, 'altitude': -0.2, 'pressure': 99962.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:06] {'latitude': 0, 'longitude': 0, 'altitude': -0.2, 'pressure': 99962.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:07] {'latitude': 0, 'longitude': 0, 'altitude': -0.2, 'pressure': 999, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:17:07] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99959.6, 'x_rotation': 1, 'y_rotation': -23, 'z_rotation': -16, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:08] {'latitude': 0, 'longitude': 0, 'altitude': -0.1, 'pressure': 99961.1, 'x_rotation': 4, 'y_rotation': -27, 'z_rotation': -15, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:08] {'latitude': 0, 'longitude': 0, 'altitude': -0.2, 'pressure': 99963.2, 'x_rotation': -5, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:09] {'latitude': 0, 'longitude': 0, 'altitude': -0.1, 'pressure': 99961.2, 'x_rotation': 2, 'y_rotation': 3, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:17:09] {'latitude': 0, 'longitude': 0, 'altitude': 0, 'pressure': 99960.5, 'x_rotation': 2, 'y_rotation': 3, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:10] {'latitude': 0, 'longitude': 0, 'altitude': 0, 'pressure': 99960.5, 'x_rotation': 2, 'y_rotation': 3, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:10] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99959.1, 'x_rotation': 2, 'y_rotation': 3, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:11] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99959.7, 'x_rotation': 2, 'y_rotation': 3, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:11] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99960, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:17:12] {'latitude': 0, 'longitude': 0, 'altitude': -0.1, 'pressure': 99961.2, 'x_rotation': 2, 'y_rotation': 3, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:12] {'latitude': 0, 'longitude': 0, 'altitude': -0.2, 'pressure': 99962.7, 'x_rotation': 2, 'y_rotation': 3, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:17:13] {'latitude': 0, 'longitude': 0, 'altitude': -0.1, 'pressure': 99961.4, 'x_rotation': 2, 'y_rotation': 3, 'z_rotation': -34, 'temperature': 22.4, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
